id_cliente,abandono,genero,tercera_edad,tiene_pareja,dependientes,meses_contrato,servicio_telefónico,varias_líneas,servicio_internet,seguridad_online,respaldo_online,protección_dispositivos,soporte_tecnico,tv_por_cable,streming_peliculas,tipo_contrato,factura_electronica,metodo_pago,cargos_mensuales,total_cargos,cargos_diarios
1262_opmfy,1,0,0,1,0,9,1,0,fiber_optic,0,0,1,0,0,0,month_to_month,1,bank_transfer_(automatic),75.75,655.9,2.52
1264_bywms,1,1,0,0,0,55,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,96.8,5283.95,3.23
1264_fuhcx,0,0,0,1,0,49,0,0,dsl,0,1,0,1,1,1,one_year,1,credit_card_(automatic),56.3,2780.6,1.88
1265_bcfeo,0,0,0,1,0,71,1,1,dsl,0,0,1,1,1,1,two_year,1,bank_transfer_(automatic),80.45,5662.25,2.68
1265_hvpzb,0,1,0,1,0,59,1,0,dsl,1,1,1,0,1,0,one_year,0,credit_card_(automatic),66.4,3958.2,2.21
1265_xtecc,1,0,1,1,0,68,1,1,fiber_optic,1,1,0,0,0,1,one_year,1,credit_card_(automatic),96.55,6581.9,3.22
1265_zfosd,0,0,0,1,0,64,1,1,dsl,1,1,1,1,0,1,two_year,1,mailed_check,81.3,5129.3,2.71
1266_nzyui,0,0,0,1,1,72,1,1,dsl,1,0,1,1,0,0,two_year,0,bank_transfer_(automatic),66.85,4758.8,2.23
1268_asbga,1,0,1,1,0,16,1,1,fiber_optic,0,0,0,0,0,1,month_to_month,1,credit_card_(automatic),85.35,1375.15,2.84
1269_foywn,0,1,0,1,1,44,1,0,no,0,0,0,0,0,0,one_year,0,bank_transfer_(automatic),20.0,860.85,0.67
1270_xkucc,0,0,0,1,1,30,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,19.7,599.25,0.66
1271_sjbgz,1,1,1,0,0,12,0,0,dsl,0,0,1,1,0,1,month_to_month,1,electronic_check,43.65,526.95,1.45
1271_uodno,0,1,0,0,0,39,1,1,dsl,0,0,0,1,0,0,two_year,1,credit_card_(automatic),53.85,2200.7,1.8
1272_ilhfg,0,1,0,1,1,15,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,19.65,332.65,0.65
1273_mteti,1,0,1,0,0,4,1,1,fiber_optic,0,0,1,0,0,1,month_to_month,1,electronic_check,88.85,372.45,2.96
1282_ihqac,0,1,1,0,0,70,0,0,dsl,0,1,1,0,1,0,one_year,1,credit_card_(automatic),44.05,3011.65,1.47
1285_okipp,1,1,0,0,0,1,1,0,fiber_optic,0,0,0,0,0,1,month_to_month,0,electronic_check,79.9,79.9,2.66
1291_cuocy,0,1,0,1,0,72,1,1,fiber_optic,0,1,1,1,1,1,two_year,1,credit_card_(automatic),110.6,7962.2,3.69
1293_bseun,0,0,0,1,1,72,1,0,no,0,0,0,0,0,0,two_year,1,mailed_check,20.7,1482.3,0.69
1293_hhshj,0,0,0,0,0,35,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,21.1,741.0,0.7
1297_vqdrp,0,1,1,1,1,68,1,1,fiber_optic,0,0,1,1,1,1,one_year,1,credit_card_(automatic),107.15,7379.8,3.57
1298_phbti,0,1,0,1,1,71,1,1,fiber_optic,0,1,0,1,0,0,two_year,1,electronic_check,84.8,6152.4,2.83
1299_aurja,0,0,0,1,1,70,1,1,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),24.7,1685.9,0.82
1301_lopvr,0,1,0,1,1,29,0,0,dsl,1,1,1,1,0,1,one_year,1,credit_card_(automatic),55.35,1636.95,1.84
1302_tpubn,0,1,0,0,0,66,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),19.35,1240.8,0.64
1302_uhbdd,0,1,1,0,0,20,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,0,electronic_check,89.95,1648.45,3.0
1303_srdok,0,0,0,1,1,55,1,0,fiber_optic,0,0,0,0,0,0,two_year,1,credit_card_(automatic),69.05,3842.6,2.3
1304_bccfo,0,1,0,1,0,9,1,0,dsl,0,0,1,0,1,1,month_to_month,1,mailed_check,70.05,564.4,2.34
1304_necvq,1,0,1,0,0,2,1,1,fiber_optic,0,0,1,0,0,0,month_to_month,1,electronic_check,78.55,149.55,2.62
1304_segfy,0,0,0,1,0,72,1,1,fiber_optic,0,0,1,0,1,1,two_year,1,electronic_check,97.85,6841.3,3.26
1306_rpwxz,0,0,0,0,1,49,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),20.45,1024.65,0.68
1307_atkgb,0,1,0,0,0,24,1,0,fiber_optic,0,1,1,0,0,1,month_to_month,1,electronic_check,89.55,2187.15,2.98
1307_tvufb,0,1,1,0,0,42,1,1,fiber_optic,0,1,0,0,0,0,month_to_month,1,bank_transfer_(automatic),79.35,3344.1,2.64
1309_bxvoq,1,1,0,1,0,21,1,1,fiber_optic,0,0,1,1,1,1,month_to_month,1,electronic_check,106.1,2249.95,3.54
1309_xgfsn,0,1,1,1,1,52,1,1,dsl,0,1,1,0,1,1,one_year,1,electronic_check,80.85,4079.55,2.7
1310_qritu,0,0,0,0,0,18,1,1,dsl,0,0,0,0,0,0,month_to_month,1,electronic_check,50.3,913.3,1.68
1319_ylzjg,0,1,0,1,0,12,1,0,fiber_optic,1,1,1,0,0,0,month_to_month,1,electronic_check,84.6,959.9,2.82
1320_gvnht,0,1,0,1,1,72,1,1,fiber_optic,1,1,1,0,1,1,two_year,1,credit_card_(automatic),108.4,7767.25,3.61
1320_htrdr,1,0,0,0,0,3,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,75.5,220.6,2.52
1320_rehcs,0,1,1,0,0,52,1,1,fiber_optic,0,1,1,1,1,1,month_to_month,1,electronic_check,110.75,5832.0,3.69
1322_agoqm,1,1,0,0,0,46,0,0,dsl,0,1,0,0,0,0,month_to_month,0,bank_transfer_(automatic),30.3,1380.1,1.01
1323_ooepc,1,0,0,1,0,53,1,1,fiber_optic,0,1,0,0,1,1,month_to_month,1,credit_card_(automatic),98.4,5149.5,3.28
1324_nltje,1,0,1,0,0,15,1,1,dsl,0,0,0,1,0,0,month_to_month,0,credit_card_(automatic),55.0,757.1,1.83
1325_usmec,0,1,0,1,0,70,1,1,fiber_optic,1,1,1,0,1,0,two_year,1,credit_card_(automatic),99.35,6944.5,3.31
1328_euzhc,0,0,0,1,0,18,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,20.1,370.5,0.67
1329_vhwnp,0,0,0,0,0,7,0,0,dsl,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),25.05,189.95,0.84
1333_pbmxb,0,0,0,1,1,54,1,1,no,0,0,0,0,0,0,one_year,1,bank_transfer_(automatic),24.75,1342.15,0.82
1334_fjsvr,1,1,0,0,0,1,0,0,dsl,0,0,0,0,0,0,month_to_month,1,electronic_check,24.25,24.25,0.81
1334_pdukm,0,0,0,1,0,68,1,1,fiber_optic,0,1,1,0,0,0,one_year,0,credit_card_(automatic),86.45,5762.95,2.88
1335_hqmkx,0,0,0,1,0,72,1,1,fiber_optic,0,1,1,0,1,1,one_year,1,electronic_check,101.35,7323.15,3.38
1335_mxcse,0,1,0,1,1,55,1,0,dsl,0,0,1,1,0,0,two_year,1,credit_card_(automatic),55.25,3119.9,1.84
1335_ntiuc,0,1,0,0,0,9,0,0,dsl,0,0,0,0,0,0,month_to_month,1,electronic_check,24.95,190.25,0.83
1336_ezfzy,0,0,0,0,0,4,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.05,83.3,0.67
1337_bozwo,0,1,0,1,1,18,0,0,dsl,0,1,1,0,1,0,one_year,0,credit_card_(automatic),46.4,812.4,1.55
1338_cecee,0,1,0,1,1,41,1,1,dsl,0,1,1,0,1,0,one_year,0,bank_transfer_(automatic),68.5,2839.95,2.28
1342_jpnki,1,1,0,0,0,10,1,1,fiber_optic,0,0,0,0,1,0,month_to_month,1,bank_transfer_(automatic),86.05,834.1,2.87
1343_ehpyb,1,1,0,1,0,63,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,electronic_check,103.4,6603.0,3.45
1345_gkdzz,0,1,0,0,1,6,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.55,128.6,0.65
1345_zukid,0,1,0,0,0,14,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,19.35,324.8,0.64
1346_pjwtk,0,1,0,1,0,61,1,0,fiber_optic,0,1,1,1,0,1,month_to_month,0,credit_card_(automatic),94.15,5731.85,3.14
1346_ufhax,0,0,0,0,0,13,1,1,fiber_optic,1,0,0,0,0,0,month_to_month,1,credit_card_(automatic),80.0,1029.35,2.67
1347_kttta,0,1,0,1,0,64,1,0,fiber_optic,0,1,1,1,1,1,one_year,1,credit_card_(automatic),102.45,6654.1,3.42
1349_wxngg,1,1,0,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),20.05,20.05,0.67
1352_hnsaw,0,0,0,1,1,72,1,1,fiber_optic,1,1,1,1,1,1,two_year,1,bank_transfer_(automatic),115.6,8220.4,3.85
1352_vhkaj,0,1,0,1,1,27,1,1,dsl,0,0,0,1,1,1,month_to_month,0,bank_transfer_(automatic),71.6,1957.1,2.39
1353_ghzos,0,1,0,1,0,22,1,0,dsl,1,0,0,0,1,0,one_year,1,bank_transfer_(automatic),59.75,1374.35,1.99
1353_ljwem,0,1,0,0,0,11,1,0,dsl,0,1,1,1,0,0,month_to_month,1,electronic_check,60.9,688.5,2.03
1354_yzfnb,0,1,0,1,1,4,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),19.55,68.8,0.65
1355_kusbg,0,0,0,1,1,7,1,1,dsl,0,0,0,0,0,0,month_to_month,0,electronic_check,48.8,349.8,1.63
1356_mkysk,0,1,0,0,0,6,1,0,dsl,1,0,1,1,1,1,month_to_month,0,credit_card_(automatic),78.65,483.3,2.62
1357_bijki,0,1,0,1,0,50,1,1,fiber_optic,0,1,0,0,1,1,one_year,1,electronic_check,98.25,4858.7,3.28
1357_mvdoz,0,1,0,1,1,11,1,0,dsl,0,0,1,0,1,0,month_to_month,1,bank_transfer_(automatic),59.65,683.25,1.99
1360_jyxkq,0,0,1,1,0,54,1,0,fiber_optic,0,0,1,1,1,1,one_year,1,electronic_check,99.1,5437.1,3.3
1360_rcyrt,0,1,0,1,1,23,0,0,dsl,0,0,0,1,0,0,month_to_month,1,bank_transfer_(automatic),30.35,678.75,1.01
1360_xfjmr,0,0,0,1,0,67,1,1,fiber_optic,0,1,1,1,1,1,one_year,1,credit_card_(automatic),109.7,7344.45,3.66
1363_txlsl,1,1,1,1,0,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,70.3,70.3,2.34
1370_ggawx,0,0,0,0,0,46,1,1,fiber_optic,0,1,1,0,0,1,one_year,1,electronic_check,94.15,4408.45,3.14
1371_dwpaz,0,0,0,1,1,0,0,0,dsl,1,1,1,1,1,0,two_year,0,credit_card_(automatic),56.05,0.0,1.87
1371_ojcek,0,0,0,0,0,48,1,1,no,0,0,0,0,0,0,one_year,0,bank_transfer_(automatic),24.35,1133.7,0.81
1371_wepds,0,1,1,1,0,40,1,0,dsl,0,0,0,0,0,1,one_year,0,electronic_check,55.8,2283.3,1.86
1373_orviz,1,0,0,1,1,11,1,1,dsl,0,0,0,1,0,1,month_to_month,1,electronic_check,66.35,740.8,2.21
1374_dmzui,1,0,1,0,0,4,1,1,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,94.3,424.45,3.14
1376_hhbdv,0,0,0,0,0,30,1,0,dsl,1,0,0,0,0,0,month_to_month,1,mailed_check,48.8,1536.75,1.63
1379_frveb,0,1,0,0,1,15,1,1,fiber_optic,0,1,0,0,1,0,month_to_month,1,electronic_check,91.0,1430.05,3.03
1383_ezrwl,1,0,0,0,0,7,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.05,164.85,0.67
1384_rcuxw,0,1,0,0,0,16,1,1,fiber_optic,0,1,0,0,0,0,month_to_month,1,mailed_check,80.55,1248.9,2.68
1385_tqozw,0,0,0,0,0,9,1,0,no,0,0,0,0,0,0,month_to_month,1,credit_card_(automatic),20.45,147.55,0.68
1386_zikuv,0,1,0,0,0,7,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,18.95,130.55,0.63
1389_cxmlu,1,1,1,0,0,3,1,1,fiber_optic,0,0,1,0,1,0,month_to_month,0,electronic_check,91.05,289.1,3.03
1389_wnuib,0,0,0,1,1,20,1,1,dsl,1,0,0,0,1,1,one_year,0,bank_transfer_(automatic),76.0,1588.75,2.53
1391_ubdar,0,1,0,0,0,11,1,0,fiber_optic,0,0,1,0,0,0,month_to_month,0,electronic_check,72.9,818.45,2.43
1393_imkzg,0,0,0,0,0,1,1,0,fiber_optic,0,0,0,1,1,1,month_to_month,1,electronic_check,95.85,95.85,3.2
1394_suiuh,0,0,1,1,0,44,1,0,fiber_optic,1,1,0,1,0,0,month_to_month,1,electronic_check,85.15,3670.5,2.84
1395_ofuwc,0,1,0,1,1,43,0,0,dsl,0,1,0,0,0,0,month_to_month,0,credit_card_(automatic),29.3,1224.05,0.98
1395_wswxr,0,1,0,0,0,24,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,20.75,487.05,0.69
1396_qwfbj,1,0,0,1,1,21,1,0,fiber_optic,0,1,0,0,0,0,month_to_month,1,bank_transfer_(automatic),74.05,1565.7,2.47
1397_xkkwr,0,1,0,0,0,7,0,0,dsl,1,0,1,0,0,0,one_year,0,mailed_check,35.3,264.8,1.18
1399_oupjn,0,0,0,1,1,57,1,0,no,0,0,0,0,0,0,two_year,0,bank_transfer_(automatic),19.75,1272.05,0.66
1399_ubqiu,0,1,0,0,0,11,1,0,dsl,0,0,1,0,1,1,month_to_month,1,electronic_check,69.35,712.25,2.31
1400_mmyxy,1,1,1,1,0,3,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,electronic_check,105.9,334.65,3.53
1400_wivll,0,1,0,1,0,57,1,1,fiber_optic,0,0,1,1,1,1,two_year,0,electronic_check,107.95,5969.85,3.6
1401_fthfq,0,1,0,1,1,23,1,0,no,0,0,0,0,0,0,one_year,1,credit_card_(automatic),20.0,445.3,0.67
1402_pthgn,0,0,0,1,1,18,1,0,dsl,1,1,0,1,0,0,one_year,1,mailed_check,61.5,1087.45,2.05
1403_gyafu,0,1,0,1,1,70,1,0,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),20.05,1360.25,0.67
1403_lklik,0,0,0,1,1,33,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,20.1,579.4,0.67
1406_puqvy,0,1,0,0,1,1,1,0,dsl,0,1,0,0,0,0,month_to_month,1,electronic_check,49.9,49.9,1.66
1407_digzv,0,0,0,1,1,3,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,19.1,52.0,0.64
1409_phxtf,0,1,1,1,0,54,1,1,fiber_optic,0,1,1,1,1,1,two_year,1,electronic_check,110.45,6077.75,3.68
1410_rscmr,0,1,0,1,1,7,1,0,dsl,1,0,1,1,0,1,month_to_month,1,credit_card_(automatic),71.35,515.75,2.38
1414_yadcw,0,1,0,1,0,70,1,0,fiber_optic,1,1,0,1,0,0,two_year,0,bank_transfer_(automatic),84.6,5706.2,2.82
1415_yfwlt,1,0,1,0,0,1,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,89.3,89.3,2.98
1421_hcerk,0,1,1,1,0,30,1,1,fiber_optic,1,1,1,1,1,0,month_to_month,1,bank_transfer_(automatic),105.7,3181.8,3.52
1422_dgubx,0,1,0,1,0,32,1,1,fiber_optic,0,0,0,1,0,0,one_year,1,electronic_check,79.25,2619.15,2.64
1423_bmpbq,0,0,0,1,1,1,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,19.0,19.0,0.63
1427_versm,0,0,0,1,0,56,1,0,fiber_optic,0,0,1,1,1,1,month_to_month,1,electronic_check,98.7,5669.5,3.29
1428_gtbjj,1,1,0,0,0,11,1,0,fiber_optic,0,1,0,0,0,0,month_to_month,1,electronic_check,74.55,824.75,2.48
1428_iedpr,0,1,0,0,0,52,1,1,fiber_optic,1,0,1,1,1,1,two_year,1,electronic_check,109.3,5731.4,3.64
1429_uyjsv,0,0,0,0,0,12,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,19.7,260.9,0.66
1430_sfqsa,0,1,0,0,0,29,0,0,dsl,1,0,0,1,0,0,one_year,0,mailed_check,35.6,1072.6,1.19
1431_aidjq,0,1,0,1,1,33,1,0,dsl,0,1,1,1,1,1,two_year,0,credit_card_(automatic),82.1,2603.1,2.74
1431_cywmh,0,0,0,1,1,22,1,0,no,0,0,0,0,0,0,month_to_month,0,bank_transfer_(automatic),19.05,454.05,0.64
1432_fpaxx,1,0,0,0,0,29,0,0,dsl,0,1,0,0,0,0,month_to_month,1,electronic_check,30.6,856.35,1.02
1436_zmjan,0,0,0,1,0,10,1,0,dsl,0,0,1,0,1,1,month_to_month,1,credit_card_(automatic),67.8,653.15,2.26
1439_lcgvl,0,0,0,1,0,26,1,0,no,0,0,0,0,0,0,one_year,0,mailed_check,19.2,459.6,0.64
1442_bqpvu,0,0,0,0,0,13,0,0,dsl,0,1,0,0,0,0,month_to_month,0,electronic_check,29.15,357.15,0.97
1442_okrje,0,1,0,1,1,66,1,0,fiber_optic,1,1,1,0,1,1,one_year,1,bank_transfer_(automatic),103.15,7031.3,3.44
1444_vvsgw,1,1,0,1,0,70,1,1,fiber_optic,1,1,1,1,1,1,one_year,0,credit_card_(automatic),115.65,7968.85,3.86
1447_giqmr,1,1,0,1,0,1,1,0,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,69.15,69.15,2.31
1447_pjgga,1,0,0,0,0,57,1,0,fiber_optic,0,0,1,0,1,1,two_year,1,electronic_check,95.25,5464.65,3.18
1448_cywkc,0,0,0,1,1,58,1,1,fiber_optic,0,1,1,0,1,1,one_year,1,credit_card_(automatic),105.2,6225.4,3.51
1448_pwkye,1,1,0,1,1,1,1,0,fiber_optic,0,0,0,0,0,1,month_to_month,0,electronic_check,80.0,80.0,2.67
1449_xqemt,1,1,0,0,0,3,1,0,no,0,0,0,0,0,0,month_to_month,1,mailed_check,19.8,58.15,0.66
1450_galxr,1,0,0,0,0,10,1,1,fiber_optic,0,0,0,1,1,1,month_to_month,1,electronic_check,98.5,1058.25,3.28
1450_skcvi,1,0,0,0,0,56,1,0,fiber_optic,0,1,0,0,0,0,month_to_month,1,electronic_check,73.85,4092.85,2.46
1452_kiovk,0,1,0,0,1,22,1,1,fiber_optic,0,1,0,0,1,0,month_to_month,1,credit_card_(automatic),89.1,1949.4,2.97
1452_uzosf,0,1,0,1,1,72,1,1,fiber_optic,1,1,1,1,1,0,two_year,1,credit_card_(automatic),106.1,7548.6,3.54
1452_voqch,0,1,0,0,0,1,1,1,fiber_optic,0,0,0,0,0,0,month_to_month,1,electronic_check,75.1,75.1,2.5
1452_xrsjv,0,0,0,1,1,39,1,0,dsl,1,0,0,0,0,0,month_to_month,0,credit_card_(automatic),51.05,2066.0,1.7
1453_rzfon,0,0,0,0,1,1,1,0,dsl,1,0,0,0,0,0,month_to_month,0,mailed_check,49.9,49.9,1.66
1455_esiqh,1,1,0,0,0,1,1,0,fiber_optic,0,0,0,0,1,1,month_to_month,1,electronic_check,89.1,89.1,2.97
1455_hfbxa,0,1,0,1,0,52,1,1,fiber_optic,1,0,1,1,0,0,two_year,1,credit_card_(automatic),91.6,4627.8,3.05
1455_ugqvh,1,1,0,1,0,10,1,1,fiber_optic,0,0,1,0,1,1,month_to_month,1,electronic_check,98.5,1037.75,3.28
1456_twcgb,0,1,0,0,0,4,1,0,dsl,0,1,0,0,0,0,month_to_month,0,mailed_check,49.25,208.45,1.64
1459_qnfqt,0,1,0,1,1,70,0,0,dsl,1,0,1,1,1,1,two_year,0,bank_transfer_(automatic),59.5,4144.8,1.98
1460_uzprj,0,1,0,1,0,60,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,19.95,1258.15,0.66
1465_lntlj,0,1,1,1,0,8,1,0,dsl,0,0,1,1,0,1,month_to_month,1,credit_card_(automatic),64.4,581.7,2.15
1465_vindh,1,0,0,1,1,10,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,credit_card_(automatic),102.1,1068.85,3.4
1465_wczvt,0,0,0,1,1,3,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.65,60.65,0.65
1468_defnc,0,1,1,1,1,64,1,1,no,0,0,0,0,0,0,two_year,1,bank_transfer_(automatic),24.4,1548.65,0.81
1469_lbjqj,0,0,0,1,0,66,1,1,fiber_optic,0,1,1,0,1,1,month_to_month,1,electronic_check,105.2,6936.85,3.51
1470_psxnm,0,1,0,1,1,49,1,1,fiber_optic,0,1,1,0,1,0,one_year,1,electronic_check,93.65,4520.15,3.12
1471_giqkq,0,0,0,0,0,1,1,0,dsl,0,1,0,0,0,0,month_to_month,0,electronic_check,49.95,49.95,1.66
1472_tncwl,0,1,0,0,1,36,1,0,fiber_optic,0,1,0,0,1,1,month_to_month,1,electronic_check,94.7,3512.5,3.16
1474_juwsm,0,0,0,1,0,58,1,1,dsl,1,0,0,1,0,1,one_year,1,electronic_check,68.4,3972.25,2.28
1475_vwvdo,0,1,0,0,0,7,1,0,fiber_optic,0,0,1,0,0,0,month_to_month,1,electronic_check,74.9,490.55,2.5
1478_vpoad,0,0,0,0,0,1,1,0,dsl,0,0,0,0,0,0,month_to_month,0,electronic_check,43.8,43.8,1.46
1480_bkxga,0,1,1,1,0,72,1,1,fiber_optic,1,1,1,1,1,1,two_year,1,bank_transfer_(automatic),116.05,8404.9,3.87
1480_ivevr,0,1,1,1,0,35,1,1,fiber_optic,0,0,1,0,0,0,one_year,1,bank_transfer_(automatic),81.6,2815.25,2.72
1481_zuwza,1,1,0,0,0,28,1,1,fiber_optic,1,1,0,0,0,1,month_to_month,1,credit_card_(automatic),94.5,2659.4,3.15
1482_oxzsy,0,1,0,0,0,30,1,1,fiber_optic,1,0,0,0,1,1,month_to_month,1,bank_transfer_(automatic),100.4,2936.25,3.35
1485_ydhmm,0,1,0,1,1,52,1,1,fiber_optic,0,1,0,1,0,1,month_to_month,1,bank_transfer_(automatic),93.25,4631.7,3.11
1488_pbljn,0,0,0,1,1,72,1,1,fiber_optic,1,1,1,1,1,1,two_year,1,bank_transfer_(automatic),116.85,8477.7,3.9
1488_sysfc,0,1,0,1,1,31,1,0,no,0,0,0,0,0,0,month_to_month,1,electronic_check,20.65,702.05,0.69
1492_kgeth,0,1,0,1,1,70,1,1,dsl,1,1,1,1,0,1,one_year,0,bank_transfer_(automatic),78.35,5445.95,2.61
1492_qgclu,0,1,0,1,1,53,1,1,dsl,1,0,1,1,1,1,month_to_month,0,electronic_check,85.7,4616.1,2.86
1493_amtie,1,1,0,0,0,1,1,0,no,0,0,0,0,0,0,month_to_month,1,bank_transfer_(automatic),20.2,20.2,0.67
1494_ejzdw,0,0,0,1,1,10,1,0,no,0,0,0,0,0,0,two_year,0,mailed_check,20.15,220.8,0.67
1496_ggsuk,1,0,1,0,0,1,0,0,dsl,0,0,0,0,0,0,month_to_month,1,mailed_check,25.7,25.7,0.86
1498_dqnrx,0,0,0,1,0,29,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,19.85,573.05,0.66
1498_nhtlt,0,1,0,1,1,59,1,0,dsl,1,1,1,1,1,1,two_year,1,electronic_check,86.75,5186.0,2.89
1501_sghbw,1,1,0,0,0,2,1,0,dsl,0,0,0,0,0,0,month_to_month,0,mailed_check,45.85,81.0,1.53
1502_xfcvr,1,0,0,0,0,58,1,0,fiber_optic,1,1,1,0,1,1,one_year,1,electronic_check,106.45,6145.85,3.55
1506_yjtyt,0,1,0,1,1,45,1,1,dsl,1,1,0,1,1,0,two_year,0,credit_card_(automatic),73.85,3371.0,2.46
1508_dfxcu,0,1,0,0,0,12,1,0,fiber_optic,0,0,0,0,1,0,month_to_month,1,electronic_check,81.45,912.0,2.72
1513_xnpph,1,0,0,0,0,12,1,0,fiber_optic,0,0,1,1,0,1,month_to_month,1,electronic_check,89.4,1095.65,2.98
1518_omdik,0,1,0,1,0,33,1,0,dsl,0,0,0,0,0,0,month_to_month,1,credit_card_(automatic),44.55,1462.6,1.48
1518_vowav,1,0,0,0,0,9,1,0,dsl,1,1,0,0,1,1,month_to_month,1,electronic_check,74.65,703.55,2.49
1522_vvdmg,1,1,0,1,1,7,1,0,fiber_optic,0,1,0,1,1,0,month_to_month,1,electronic_check,89.75,608.8,2.99
1525_lnloj,0,1,0,1,1,66,1,1,dsl,0,0,1,0,1,0,two_year,1,bank_transfer_(automatic),63.3,4189.7,2.11
1527_sxdpn,1,1,0,1,1,52,1,1,fiber_optic,0,0,1,1,0,1,two_year,1,bank_transfer_(automatic),96.25,4990.25,3.21
1530_ztdoz,0,0,0,1,0,49,0,0,dsl,1,0,0,0,1,0,month_to_month,0,bank_transfer_(automatic),40.65,2070.75,1.36
1534_oulxe,0,0,0,1,1,61,1,0,dsl,1,0,0,0,0,0,one_year,1,bank_transfer_(automatic),49.7,2961.4,1.66
1535_vtjoq,0,0,0,0,0,24,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),25.15,553.0,0.84
1536_hbswp,0,0,0,0,0,1,1,0,dsl,0,0,0,1,0,0,month_to_month,1,electronic_check,49.9,49.9,1.66
1536_yhdoe,0,1,0,1,1,17,1,1,dsl,1,0,0,1,0,0,one_year,1,mailed_check,62.1,1096.65,2.07
1539_lnkhm,0,0,0,0,0,12,1,0,no,0,0,0,0,0,0,month_to_month,0,mailed_check,20.4,266.6,0.68
1541_etjzo,1,1,0,0,0,1,1,1,dsl,0,0,1,1,0,0,month_to_month,0,mailed_check,62.05,62.05,2.07
1543_lllft,0,1,1,1,0,61,1,1,fiber_optic,0,1,1,1,1,0,one_year,1,mailed_check,98.3,6066.55,3.28
1544_jjmyl,0,1,0,0,0,27,1,0,dsl,1,0,1,1,1,0,one_year,0,credit_card_(automatic),69.35,1927.3,2.31
1545_actas,0,0,0,1,1,48,1,0,fiber_optic,1,0,1,0,1,1,one_year,1,bank_transfer_(automatic),99.7,4977.2,3.32
1545_jfuml,0,1,0,1,0,71,1,1,fiber_optic,1,1,1,0,1,0,two_year,1,electronic_check,99.0,6994.6,3.3
1548_aragg,0,0,0,1,1,4,1,1,dsl,0,1,0,1,0,0,month_to_month,1,mailed_check,58.5,224.85,1.95
1548_fehvl,0,1,0,1,0,61,1,1,fiber_optic,1,1,0,0,1,1,month_to_month,1,electronic_check,106.2,6375.2,3.54
1550_eenbn,0,0,0,0,0,31,1,1,fiber_optic,1,1,0,0,1,1,month_to_month,0,electronic_check,104.35,3205.6,3.48
1550_loaha,1,0,0,1,0,32,1,0,fiber_optic,0,1,0,0,0,1,month_to_month,0,bank_transfer_(automatic),84.15,2585.95,2.8
1552_aagrx,0,0,0,0,0,30,1,1,fiber_optic,1,0,0,1,1,1,month_to_month,0,bank_transfer_(automatic),106.4,3211.9,3.55
1552_czcll,0,0,0,1,1,55,1,0,no,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),20.0,1087.25,0.67
1552_tkmxs,0,0,0,1,0,42,1,0,no,0,0,0,0,0,0,month_to_month,0,credit_card_(automatic),20.35,869.9,0.68
1555_djeqw,1,0,0,1,1,70,1,1,fiber_optic,1,1,1,1,1,1,two_year,1,bank_transfer_(automatic),114.2,7723.9,3.81
1555_hapsu,0,0,0,1,1,71,1,1,no,0,0,0,0,0,0,two_year,0,credit_card_(automatic),23.9,1663.5,0.8
